Font Name,Family,Serif,Weight,Optical Size,Italic,Font Width,Style,Case,Glyph Name,Glyph Width,Glyph Height,Shape Width,Shape Height,Shape Area,On Curve Points,Total Points
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Upper,T,662,1001,687,695,0.12738214064181183,35,83
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Upper,U,720,1001,728,688,0.1415558099740825,35,81
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Upper,V,612,1001,634,693,0.11544091372532674,31,69
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Upper,W,872,1001,882,693,0.20386445470068845,54,130
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Upper,X,628,1001,841,676,0.14274383933498436,56,130
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Upper,Y,582,1001,654,676,0.11789440000000001,45,103
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Upper,Z,682,1001,672,702,0.13874823529411764,28,64
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,a,467,1001,442,428,0.08917505882352941,25,67
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,b,460,1001,430,685,0.1097343137254902,23,59
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,c,318,1001,302,426,0.04742465882352941,14,40
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,d,480,1001,533,685,0.11761262969121551,28,72
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,e,370,1001,344,426,0.062065694117647056,17,49
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,f,296,1001,728,982,0.10933703529411766,25,61
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,g,450,1001,558,713,0.12949757647058824,34,100
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,h,486,1001,463,707,0.11689158613755539,29,71
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,i,292,1001,268,655,0.057994232255644214,24,64
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,j,274,1001,509,881,0.08089307450980392,21,57
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,k,456,1001,443,685,0.10963258802865031,33,73
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,l,258,1001,321,685,0.0699111756388634,17,39
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,m,752,1001,689,426,0.13586364809444804,44,112
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,n,530,1001,451,426,0.09209551034415064,31,81
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,o,410,1001,350,426,0.07191882352941176,12,36
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,p,480,1001,597,838,0.12561362160550196,34,80
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,q,470,1001,448,720,0.11902243137254903,29,71
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,r,374,1001,381,416,0.054768439215686276,22,56
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,s,312,1001,312,426,0.05107990588235294,16,48
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,t,318,1001,330,556,0.06419037500368964,27,59
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,u,502,1001,448,426,0.09134780896263359,31,81
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,v,538,1001,496,426,0.08120395294117647,26,74
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,w,758,1001,704,426,0.1199616,34,94
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,x,465,1001,459,426,0.07591320000000001,37,91
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,y,423,1001,528,713,0.09300875294117647,26,74
ACaslonPro-SemiboldItalic,Adobe Caslon,Serif,Semibold,Text,Italic,Regular,Semibold Italic,Lower,z,482,1001,446,466,0.08150431372549019,32,88
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,A,725,1001,774,745,0.16507447058823527,42,106
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,B,689,1001,615,717,0.23344676470588235,38,98
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,C,752,1001,673,738,0.16376542339929528,23,63
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,D,841,1001,767,714,0.2426788,32,84
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,E,695,1001,639,714,0.18260141014373943,54,134
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,F,629,1001,604,718,0.16336611764705883,49,121
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,G,840,1001,754,738,0.20075915294117644,38,96
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,H,869,1001,806,714,0.25727520000000004,68,156
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,I,415,1001,329,714,0.12251959999999999,30,70
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,J,358,1001,446,930,0.1480195294117647,24,60
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,K,740,1001,696,714,0.2221632,63,147
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,L,663,1001,611,714,0.1438478675249103,32,76
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,M,990,1001,945,714,0.27783,57,141
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,N,810,1001,782,723,0.2017652,51,121
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,O,867,1001,765,738,0.223614,13,39
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,P,640,1001,580,714,0.183512,34,84
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,Q,871,1001,1117,967,0.29660467582582667,25,71
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,R,735,1001,696,714,0.2299584,47,117
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,S,574,1001,469,742,0.16108520525707362,34,92
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,T,738,1001,737,757,0.16422910373186442,39,95
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,U,730,1001,721,726,0.17858745882352942,41,101
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,V,682,1001,746,731,0.15397439999999998,37,93
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,W,1050,1001,1079,731,0.2660094666666667,52,118
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,X,693,1001,720,714,0.175392,58,138
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,Y,613,1001,718,714,0.1548008,44,104
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,Z,703,1001,672,730,0.17903898107313052,28,72
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,a,456,1001,432,448,0.1064736906318083,29,77
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,b,525,1001,505,752,0.16245788668648606,28,70
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,c,436,1001,399,448,0.08358723424742935,16,46
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,d,538,1001,503,751,0.1659960391021241,32,82
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,e,451,1001,401,448,0.09461093465768343,18,46
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,f,326,1001,426,740,0.11874823529411765,35,77
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,g,502,1001,513,706,0.1718775107408956,39,111
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,h,560,1001,545,740,0.16922784313725492,49,115
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,i,290,1001,266,642,0.07902390588235295,28,68
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,j,270,1001,312,924,0.11553408851334805,23,59
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,k,524,1001,547,740,0.1603246274509804,51,125
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,l,290,1001,289,740,0.10567200000000002,25,59
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,m,823,1001,784,437,0.19078563137254906,69,159
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,n,565,1001,524,437,0.1293108705882353,48,110
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,o,525,1001,465,448,0.11437176470588237,14,42
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,p,539,1001,496,709,0.164170967393941,36,84
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,q,534,1001,493,711,0.1637149974003587,34,82
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,r,366,1001,367,443,0.07714627843137255,32,74
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,s,388,1001,315,448,0.08079811764705883,26,66
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,t,341,1001,338,555,0.0825428843317011,23,53
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,u,547,1001,527,437,0.12469266674101609,41,99
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,v,474,1001,528,438,0.0807156705882353,34,82
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,w,682,1001,719,438,0.1346137176470588,52,112
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,x,430,1001,479,426,0.09362477647058824,56,130
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,y,442,1001,488,695,0.10374305882352941,36,90
ACaslonPro-Bold,Adobe Caslon,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,z,454,1001,448,449,0.09403538588785536,22,46
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,A,657,1001,771,688,0.15199144718675187,39,85
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,B,630,1001,649,676,0.19791308333333332,32,80
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,C,682,1001,646,707,0.14712297548888045,29,75
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,D,793,1001,790,679,0.20412883846406563,28,72
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,E,675,1001,712,676,0.16254573217885276,45,99
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,F,640,1001,727,686,0.14677301614485372,42,96
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,G,740,1001,671,700,0.16950933989352368,33,81
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,H,820,1001,928,676,0.22396047897406174,60,132
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,I,385,1001,500,676,0.10886982315931784,26,58
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,J,406,1001,634,873,0.13026957352941176,22,54
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,K,720,1001,837,676,0.19534768973228933,57,133
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,L,660,1001,642,688,0.13178873450078232,33,79
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,M,967,1001,1063,676,0.2480853725490196,52,116
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,N,740,1001,901,676,0.169689571262227,41,91
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,O,764,1001,655,700,0.1905921568627451,10,30
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,P,626,1001,669,676,0.16498276670698447,29,69
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,Q,770,1001,674,960,0.2486663529411765,28,80
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,R,705,1001,715,676,0.20300224352537305,40,96
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,S,530,1001,488,700,0.13267859997007536,30,78
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,T,660,1001,695,697,0.14448308945156688,33,81
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,U,742,1001,729,688,0.15938478477003454,35,81
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,V,598,1001,640,693,0.13231149780922377,31,69
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,W,851,1001,882,693,0.23263410494627038,54,128
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,X,635,1001,841,676,0.1583655621534638,56,130
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,Y,600,1001,662,676,0.13347274743199844,45,103
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,Z,678,1001,686,707,0.15976536470588235,26,62
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,a,476,1001,458,442,0.10651940955014598,25,67
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,b,470,1001,444,688,0.13297016470588238,23,59
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,c,331,1001,328,437,0.059582807843137256,14,40
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,d,486,1001,537,688,0.14215381192028592,28,72
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,e,390,1001,366,437,0.07652127058823531,17,49
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,f,309,1001,727,985,0.12917792156862745,25,61
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,g,469,1001,584,724,0.1558615843137255,34,100
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,h,500,1001,487,710,0.1413051258966309,29,71
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,i,296,1001,271,660,0.07034954532088115,24,64
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,j,279,1001,514,887,0.09834180416516684,21,57
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,k,471,1001,471,688,0.1334715120339995,33,73
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,l,260,1001,330,688,0.08468827692805093,17,39
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,m,768,1001,714,437,0.16521711374441506,44,112
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,n,531,1001,472,437,0.11015972351015925,31,81
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,o,419,1001,363,437,0.08833569411764707,12,36
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,p,497,1001,618,855,0.15339763196540024,34,80
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,q,482,1001,469,730,0.14524423529411765,29,71
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,r,390,1001,397,427,0.06585470294117647,22,56
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,s,325,1001,334,437,0.06353465882352942,16,48
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,t,321,1001,339,568,0.0771949276317011,27,59
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,u,521,1001,468,437,0.11008343565581816,31,81
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,v,555,1001,507,437,0.0955744705882353,26,74
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,w,776,1001,723,437,0.1437267294117647,35,99
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,x,470,1001,470,437,0.08618325490196078,37,91
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,y,445,1001,541,724,0.10905711372549019,25,71
ACaslonPro-BoldItalic,Adobe Caslon,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,z,486,1001,463,480,0.09673976470588234,32,88
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,A,677,1001,668,637,0.10012141176470589,24,36
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,B,635,1001,582,631,0.1281746588235294,26,56
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,C,729,1001,639,653,0.08672608235294117,14,34
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,D,760,1001,690,631,0.12122623529411765,19,43
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,E,594,1001,547,622,0.10140307450980392,27,41
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,F,531,1001,448,622,0.08523595294117649,22,34
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,G,740,1001,659,653,0.10294096862745099,20,42
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,H,792,1001,733,622,0.1376717725490196,33,49
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,I,333,1001,243,622,0.06105112941176471,12,20
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,J,302,1001,382,855,0.07684941176470587,13,27
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,K,698,1001,680,622,0.1244,34,64
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,L,552,1001,524,622,0.07285449411764706,18,28
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,M,917,1001,883,621,0.16127735294117646,27,39
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,N,813,1001,766,629,0.12659426666666668,21,31
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,O,823,1001,717,653,0.11750927058823529,8,24
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,P,563,1001,507,631,0.09660238823529411,22,46
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,Q,823,1001,748,845,0.141284,13,35
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,R,802,1001,777,643,0.12931916957803466,30,64
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,S,490,1001,401,653,0.08214996078431372,18,42
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,T,677,1001,613,637,0.08269009411764706,23,37
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,U,792,1001,762,638,0.1067636705882353,19,35
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,V,688,1001,674,638,0.09106136470588234,16,26
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,W,1000,1001,992,638,0.16629032156862744,34,50
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,X,750,1001,738,622,0.11160875294117648,30,46
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,Y,708,1001,689,622,0.0907534588235294,23,35
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,Z,677,1001,589,622,0.1034422588235294,14,18
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,a,396,1001,354,419,0.05118701176470588,25,65
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,b,500,1001,451,684,0.08589162352941176,16,34
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,c,427,1001,345,419,0.04081552941176471,10,28
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,d,500,1001,455,684,0.08665341176470588,21,41
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,e,438,1001,358,419,0.050000666666666665,13,31
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,f,271,1001,396,672,0.059483858823529405,21,39
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,g,469,1001,437,640,0.09322666666666665,27,79
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,h,521,1001,482,672,0.08764461176470587,24,46
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,i,260,1001,222,637,0.03992865882352941,16,30
BemboStd,Bembo,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,j,250,1001,274,870,0.05608941176470588,16,36
